STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
30,Điều chỉnh lần 28,Đăng ký bổ sung,31.291,312.910.000,75/2007/GCNCP-VSD-28,20/05/2011
31,Điều chỉnh lần 29,Đăng ký bổ sung,31.291,312.910.000,75/2007/GCNCP-VSD-29,30/05/2011
32,Điều chỉnh lần 30,Đăng ký bổ sung,1.564.582,15.645.820.000,75/2007/GCNCP-VSD-30,14/06/2011
33,Điều chỉnh lần 31,Đăng ký bổ sung,158.233.412,1.582.334.120.000,75/2007/GCNCP-VSD-31,16/01/2012
34,Cấp lần đầu,Thay đổi tên TCPH,0,0,75/2007/GCNCP-VSD-32,08/05/2012
35,Điều chỉnh lần 33,Đăng ký bổ sung,151.078.750,1.510.787.500.000,75/2007/GCNCP-VSD-33,20/06/2012
36,Điều chỉnh lần 34,Đăng ký bổ sung,227.648.160,2.276.481.600.000,75/2007/GCNCP-VSD-34,05/02/2013
37,Điều chỉnh lần 35,Đăng ký bổ sung,34.833,348.330.000,75/2007/GCNCP-VSD-35,14/03/2013
38,Điều chỉnh lần 36,Đăng ký bổ sung,139.333,1.393.330.000,75/2007/GCNCP-VSD-36,07/05/2013
39,Điều chỉnh lần 37,Đăng ký bổ sung,174.166,1.741.660.000,75/2007/GCNCP-VSD-37,05/06/2013
40,Điều chỉnh lần 38,Đăng ký bổ sung,174.166,1.741.660.000,75/2007/GCNCP-VSD-38,27/06/2013
41,Điều chỉnh lần 39,Đăng ký bổ sung,174.166,1.741.660.000,75/2007/GCNCP-VSD-39,26/07/2013
42,Điều chỉnh lần 40,Đăng ký bổ sung,796.800,7.968.000.000,75/2007/GCNCP-VSD-40,31/12/2013
43,Điều chỉnh lần 41,Đăng ký bổ sung,34.833,348.330.000,75/2007/GCNCP-VSD-41,20/02/2014
44,Điều chỉnh lần 42,Đăng ký bổ sung,1.125.383,11.253.830.000,75/2007/GCNCP-VSD-42,05/09/2014
45,Điều chỉnh lần 43,Đăng ký bổ sung,472.559.419,4.725.594.190.000,75/2007/GCNCP-VSD-43,17/09/2014
46,Điều chỉnh lần 44,Đăng ký bổ sung,16.987.944,169.879.440.000,75/2007/GCNCP-VSD-44,23/09/2014
47,Điều chỉnh lần 45,Đăng ký bổ sung,1.339.743,13.397.430.000,75/2007/GCNCP-VSD-45,01/10/2014
48,Điều chỉnh lần 46,Đăng ký bổ sung,8.306.409,83.064.090.000,75/2007/GCNCP-VSD-46,14/10/2014
49,Điều chỉnh lần 47,Đăng ký bổ sung,7.770.510,77.705.100.000,75/2007/GCNCP-VSD-47,23/10/2014
50,Điều chỉnh lần 48,Đăng ký bổ sung,15.326.666,153.266.660.000,75/2007/GCNCP-VSD-48,29/10/2014
51,Điều chỉnh lần 49,Đăng ký bổ sung,1.500.512,15.005.120.000,75/2007/GCNCP-VSD-49,29/10/2014
52,Điều chỉnh lần 50,Đăng ký bổ sung,3.268.974,32.689.740.000,75/2007/GCNCP-VSD-50,11/05/2015
53,Điều chỉnh lần 51,Đăng ký bổ sung,964.613,9.646.130.000,75/2007/GCNCP-VSD-51,13/05/2015
54,Điều chỉnh lần 52,Đăng ký bổ sung,382.768.764,3.827.687.640.000,75/2007/GCNCP-VSD-52,22/07/2015
55,Điều chỉnh lần 53,Đăng ký bổ sung,1.146.128,11.461.280.000,75/2007/GCNCP-VSD-53,10/08/2015
56,Điều chỉnh lần 54,Đăng ký bổ sung,3.370.967,33.709.670.000,75/2007/GCNCP-VSD-54,19/08/2015
57,Điều chỉnh lần 55,Đăng ký bổ sung,2.359.676,23.596.760.000,75/2007/GCNCP-VSD-55,23/10/2015
58,Điều chỉnh lần 56,Đăng ký bổ sung,1.483.225,14.832.250.000,75/2007/GCNCP-VSD-56,04/11/2015
59,Điều chỉnh lần 57,Đăng ký bổ sung,12.135.483,121.354.830.000,75/2007/GCNCP-VSD-57,24/11/2015
60,Điều chỉnh lần 58,Đăng ký bổ sung,1.887.741,18.877.410.000,5/2007/GCNCP-VSD-58,02/12/2015
61,Điều chỉnh lần 59,Đăng ký bổ sung,4.247.418,42.474.180.000,75/2007/GCNCP-VSD-59,15/12/2015
62,Điều chỉnh lần 60,Đăng ký bổ sung,14.629.999,146.299.990.000,số 75/2007/GCNCP-VSD-60,04/02/2016
63,Điều chỉnh lần 61,Đăng ký bổ sung,10.584.836,105.848.360.000,số 75/2007/GCNCP-VSD-61,25/02/2016
64,Điều chỉnh lần 62,Đăng ký bổ sung,46.451.929,464.519.290.000,số 75/2007/GCNCP-VSD-62,04/03/2016
65,Điều chỉnh lần 63,Đăng ký bổ sung,213.379.941,2.133.799.410.000,số 75/2007/GCNCP-VSD-63,20/07/2016
66,Điều chỉnh lần 64,Đăng ký bổ sung,484.473.162,4.844.731.620.000,số 75/2007/GCNCP-VSD-64,12/10/2016
67,Điều chỉnh lần 65,Đăng ký bổ sung,553.913.276,5.539.132.760.000,75/2007/GCNCP-VSD-65,19/07/2018
68,Điều chỉnh lần 66,Đăng ký bổ sung,84.000.000,840.000.000.000,số 75/2007/GCNCP-VSD-66,12/10/2018
69,Điều chỉnh lần 67,Đăng ký bổ sung,154.314.159,1.543.141.590.000,số 75/2007/GCNCP-VSD-67,30/05/2019
70,Điều chỉnh lần 68,Đăng ký bổ sung,978.633,9.786.330.000,số 75/2007/GCNCP-VSD-68,12/12/2019
71,Điều chỉnh lần 69,Đăng ký bổ sung,13.855.034,138.550.340.000,số 75/2007/GCNCP-VSD-69,17/01/2020
72,Điều chỉnh lần 70,Đăng ký bổ sung,422.784.201,4.227.842.010.000,75/2007/GCNCP-VSD-70,14/09/2021
73,Điều chỉnh lần 71,Đăng ký bổ sung,1.304.049,13.040.490.000,75/2007/GCNCP-VSD-71,15/02/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.868.857.306,38.688.573.060.000,,
